s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa,Pa,Pa,Pa,Pa,Pa,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS,ZONE_1,ZONE_2,ZONE_3,ZONE_4,ZONE_5,ZONE_6,ZONE_7
 5.8851753E+001, 8.6644040E+002,-2.1120145E+002, 1.4126001E+000,-1.2225951E+002,-5.9179127E-002, 2.1462564E+002, 0.0000000E+000, 7.4591498E+002, 7.4895850E+002, 3.4279294E+001, 1.9540992E-002, 0.0000000E+000, 5.5555924E+003,-3.0056288E+000,-3.0347022E+000,-2.9713879E+000,-2.9487417E+000,-3.0411583E+000,-2.9842536E+000
 5.9111523E+001, 8.8934365E+002,-2.2453112E+002, 1.4095081E+000,-1.2442643E+002,-5.8678125E-002, 2.1773051E+002, 0.0000000E+000, 7.5611640E+002, 7.5946743E+002, 3.4279294E+001, 1.9639155E-002, 0.0000000E+000, 5.6008190E+003,-3.0060788E+000,-3.0356340E+000,-2.9715010E+000,-2.9462526E+000,-3.0418608E+000,-2.9844858E+000
 5.9457882E+001, 9.1627108E+002,-2.4127899E+002, 1.4045471E+000,-1.2527281E+002,-5.8380836E-002, 2.2071901E+002, 0.0000000E+000, 7.6559304E+002, 7.7178445E+002, 3.4279294E+001, 1.9740645E-002, 0.0000000E+000, 5.6618587E+003,-3.0072294E+000,-3.0365231E+000,-2.9715974E+000,-2.9461972E+000,-3.0422902E+000,-2.9847155E+000
 5.9717651E+001, 9.3360547E+002,-2.5744780E+002, 1.4010763E+000,-1.2520552E+002,-5.9231439E-002, 2.2211811E+002, 0.0000000E+000, 7.7672256E+002, 7.7441211E+002, 3.4279294E+001, 1.9845462E-002, 0.0000000E+000, 5.7082300E+003,-3.0077192E+000,-3.0363298E+000,-2.9717054E+000,-2.9478989E+000,-3.0423566E+000,-2.9848762E+000
 6.0064014E+001, 9.2159158E+002,-2.6101039E+002, 1.4001757E+000,-1.2483229E+002,-5.9986151E-002, 2.1564245E+002, 0.0000000E+000, 7.5310290E+002, 7.5273155E+002, 3.4279294E+001, 1.9940297E-002, 0.0000000E+000, 5.7681564E+003,-3.0065592E+000,-3.0349888E+000,-2.9717798E+000,-2.9500153E+000,-3.0417850E+000,-2.9845357E+000
 6.0323784E+001, 9.2184815E+002,-2.5427489E+002, 1.4007044E+000,-1.2484485E+002,-6.0558692E-002, 2.1790523E+002, 0.0000000E+000, 7.5851969E+002, 7.6197379E+002, 3.4279294E+001, 2.0045115E-002, 0.0000000E+000, 5.8134370E+003,-3.0046460E+000,-3.0322939E+000,-2.9718385E+000,-2.9504258E+000,-3.0413701E+000,-2.9841416E+000
 6.0670143E+001, 9.2637808E+002,-2.4990746E+002, 1.4043810E+000,-1.2560351E+002,-6.1420523E-002, 2.2092324E+002, 0.0000000E+000, 7.6763351E+002, 7.7313331E+002, 3.4279294E+001, 2.0144941E-002, 0.0000000E+000, 5.8745523E+003,-3.0025997E+000,-3.0306291E+000,-2.9720295E+000,-2.9504525E+000,-3.0413550E+000,-2.9840506E+000
 6.0929913E+001, 9.3656337E+002,-2.3830434E+002, 1.4079559E+000,-1.2700804E+002,-6.1866254E-002, 2.2821635E+002, 0.0000000E+000, 7.9039675E+002, 8.0081343E+002, 3.4279294E+001, 2.0244767E-002, 0.0000000E+000, 5.9217417E+003,-3.0021337E+000,-3.0311034E+000,-2.9721284E+000,-2.9502457E+000,-3.0414867E+000,-2.9840909E+000
 6.1276272E+001, 9.3090574E+002,-2.3724029E+002, 1.4081399E+000,-1.2874716E+002,-6.2071682E-002, 2.2821933E+002, 0.0000000E+000, 7.9818109E+002, 7.9448369E+002, 3.4279294E+001, 2.0349585E-002, 0.0000000E+000, 5.9853194E+003,-3.0025739E+000,-3.0326886E+000,-2.9719965E+000,-2.9513952E+000,-3.0413463E+000,-2.9836593E+000
 6.1536041E+001, 9.1900968E+002,-2.3896111E+002, 1.4087491E+000,-1.3030517E+002,-6.1740656E-002, 2.2130905E+002, 0.0000000E+000, 7.7166451E+002, 7.7239946E+002, 3.4279294E+001, 2.0444420E-002, 0.0000000E+000, 6.0314219E+003,-3.0028741E+000,-3.0339736E+000,-2.9718709E+000,-2.9535816E+000,-3.0410381E+000,-2.9832176E+000
 6.1882401E+001, 9.1577235E+002,-2.4838439E+002, 1.4114889E+000,-1.3175856E+002,-6.1904223E-002, 2.1650599E+002, 0.0000000E+000, 7.5878561E+002, 7.5348498E+002, 3.4279294E+001, 2.0549238E-002, 0.0000000E+000, 6.0918343E+003,-3.0026493E+000,-3.0326423E+000,-2.9720029E+000,-2.9551738E+000,-3.0412570E+000,-2.9831948E+000
 6.2142170E+001, 9.2216181E+002,-2.5301927E+002, 1.4175414E+000,-1.3328799E+002,-6.2511517E-002, 2.1489801E+002, 0.0000000E+000, 7.4802734E+002, 7.5210758E+002, 3.4279294E+001, 2.0650728E-002, 0.0000000E+000, 6.1364759E+003,-3.0022875E+000,-3.0309900E+000,-2.9722568E+000,-2.9552583E+000,-3.0419100E+000,-2.9835004E+000
 6.2401939E+001, 9.3561677E+002,-2.5459775E+002, 1.4182912E+000,-1.3481661E+002,-6.2796263E-002, 2.1864071E+002, 0.0000000E+000, 7.5930321E+002, 7.6619862E+002, 3.4279294E+001, 2.0733916E-002, 0.0000000E+000, 6.1817940E+003,-3.0022697E+000,-3.0306598E+000,-2.9724794E+000,-2.9551888E+000,-3.0427923E+000,-2.9838659E+000
 6.2748299E+001, 9.5179499E+002,-2.6435296E+002, 1.4141693E+000,-1.3674699E+002,-6.2380208E-002, 2.2085866E+002, 0.0000000E+000, 7.7106904E+002, 7.7290549E+002, 3.4279294E+001, 2.0838734E-002, 0.0000000E+000, 6.2430869E+003,-3.0021771E+000,-3.0318300E+000,-2.9724258E+000,-2.9545105E+000,-3.0434328E+000,-2.9838973E+000
 6.3008068E+001, 9.6471501E+002,-2.7860926E+002, 1.4081736E+000,-1.3871230E+002,-6.1148470E-002, 2.1869856E+002, 0.0000000E+000, 7.6379228E+002, 7.6743902E+002, 3.4279294E+001, 2.0933569E-002, 0.0000000E+000, 6.2885235E+003,-3.0007169E+000,-3.0326270E+000,-2.9720383E+000,-2.9529753E+000,-3.0428164E+000,-2.9833101E+000
 6.3354427E+001, 9.9753886E+002,-2.8498746E+002, 1.4113169E+000,-1.4050190E+002,-6.2180381E-002, 2.2882780E+002, 0.0000000E+000, 7.9390347E+002, 8.0222642E+002, 3.4279294E+001, 2.1038386E-002, 0.0000000E+000, 6.3516738E+003,-2.9968889E+000,-3.0327126E+000,-2.9714557E+000,-2.9503585E+000,-3.0412086E+000,-2.9824642E+000
 6.3614197E+001, 1.0086450E+003,-2.8211769E+002, 1.4131180E+000,-1.4187074E+002,-6.2255206E-002, 2.3509217E+002, 0.0000000E+000, 8.1769343E+002, 8.2109959E+002, 3.4279294E+001, 2.1139876E-002, 0.0000000E+000, 6.4005369E+003,-2.9941360E+000,-3.0339935E+000,-2.9712533E+000,-2.9494958E+000,-3.0399624E+000,-2.9823560E+000
 6.3960560E+001, 9.9701356E+002,-2.6728587E+002, 1.4174846E+000,-1.4313796E+002,-6.4050264E-002, 2.3604348E+002, 0.0000000E+000, 8.2235988E+002, 8.2398664E+002, 3.4279294E+001, 2.1238039E-002, 0.0000000E+000, 6.4660329E+003,-2.9929912E+000,-3.0340327E+000,-2.9712745E+000,-2.9499365E+000,-3.0390825E+000,-2.9828453E+000
 6.4269524E+001, 9.8747294E+002,-2.6267297E+002, 1.4209195E+000,-1.4486757E+002,-6.4982123E-002, 2.3328957E+002, 0.0000000E+000, 8.1119206E+002, 8.1457791E+002, 3.4279294E+001, 2.1347848E-002, 0.0000000E+000, 6.5236869E+003,-2.9948895E+000,-3.0334023E+000,-2.9714517E+000,-2.9507818E+000,-3.0396914E+000,-2.9835200E+000
 6.4501244E+001, 9.9935897E+002,-2.5150503E+002, 1.4186713E+000,-1.4656150E+002,-6.4935369E-002, 2.4131996E+002, 0.0000000E+000, 8.3893119E+002, 8.4396613E+002, 3.4279294E+001, 2.1436028E-002, 0.0000000E+000, 6.5683775E+003,-2.9973333E+000,-3.0333685E+000,-2.9716619E+000,-2.9507786E+000,-3.0412640E+000,-2.9840513E+000
 6.4810211E+001, 1.0152736E+003,-2.6467562E+002, 1.4128943E+000,-1.4828495E+002,-6.4219380E-002, 2.4217745E+002, 0.0000000E+000, 8.4406722E+002, 8.4583918E+002, 3.4279294E+001, 2.1527535E-002, 0.0000000E+000, 6.6283141E+003,-3.0006188E+000,-3.0338685E+000,-2.9718868E+000,-2.9516523E+000,-3.0439049E+000,-2.9844109E+000
 6.5119171E+001, 9.9745931E+002,-2.7611816E+002, 1.4073844E+000,-1.4959918E+002,-6.4584488E-002, 2.3242116E+002, 0.0000000E+000, 8.1537542E+002, 8.0550593E+002, 3.4279294E+001, 2.1629857E-002, 0.0000000E+000, 6.6863193E+003,-3.0028336E+000,-3.0335722E+000,-2.9721342E+000,-2.9531277E+000,-3.0460294E+000,-2.9844649E+000
 6.5428139E+001, 9.7176257E+002,-2.6400719E+002, 1.4065334E+000,-1.5001899E+002,-6.5316130E-002, 2.2421700E+002, 0.0000000E+000, 7.7888383E+002, 7.8329460E+002, 3.4279294E+001, 2.1732179E-002, 0.0000000E+000, 6.7417402E+003,-3.0035433E+000,-3.0324135E+000,-2.9724368E+000,-2.9535379E+000,-3.0469890E+000,-2.9844149E+000
 6.5760277E+001, 9.7113302E+002,-2.6486705E+002, 1.4046189E+000,-1.5064239E+002,-6.4170865E-002, 2.2425756E+002, 0.0000000E+000, 7.8475964E+002, 7.8122158E+002, 3.4279294E+001, 2.1840363E-002, 0.0000000E+000, 6.8016527E+003,-3.0038342E+000,-3.0323029E+000,-2.9728013E+000,-2.9533753E+000,-3.0471039E+000,-2.9843513E+000
 6.6015167E+001, 9.6454961E+002,-2.7480246E+002, 1.4101050E+000,-1.5138793E+002,-6.5957517E-002, 2.1719435E+002, 0.0000000E+000, 7.6092761E+002, 7.5689773E+002, 3.4279294E+001, 2.1941814E-002, 0.0000000E+000, 6.8462122E+003,-3.0042522E+000,-3.0335856E+000,-2.9730418E+000,-2.9546452E+000,-3.0466612E+000,-2.9841836E+000
 6.6355034E+001, 9.9124459E+002,-2.8734148E+002, 1.4131244E+000,-1.5216810E+002,-6.6312763E-002, 2.1948770E+002, 0.0000000E+000, 7.6005802E+002, 7.7256951E+002, 3.4279294E+001, 2.2036649E-002, 0.0000000E+000, 6.9055008E+003,-3.0049011E+000,-3.0344714E+000,-2.9733422E+000,-2.9566981E+000,-3.0461939E+000,-2.9840062E+000
 6.6635414E+001, 9.8159655E+002,-2.8713418E+002, 1.4084276E+000,-1.5294127E+002,-6.6095643E-002, 2.1911059E+002, 0.0000000E+000, 7.6953624E+002, 7.6197401E+002, 3.4279294E+001, 2.2141467E-002, 0.0000000E+000, 6.9550431E+003,-3.0053654E+000,-3.0358495E+000,-2.9736561E+000,-2.9581418E+000,-3.0464622E+000,-2.9841179E+000
 6.6915802E+001, 9.9033892E+002,-2.6969024E+002, 1.4050004E+000,-1.5421002E+002,-6.6488657E-002, 2.2510358E+002, 0.0000000E+000, 7.7608530E+002, 7.9288077E+002, 3.4279294E+001, 2.2234638E-002, 0.0000000E+000, 7.0050463E+003,-3.0058639E+000,-3.0369501E+000,-2.9741056E+000,-2.9608966E+000,-3.0472798E+000,-2.9844944E+000
 6.7279091E+001, 1.0356390E+003,-2.7594696E+002, 1.4035940E+000,-1.5702620E+002,-6.6622434E-002, 2.3982523E+002, 0.0000000E+000, 8.3114812E+002, 8.4382802E+002, 3.4279294E+001, 2.2344806E-002, 0.0000000E+000, 7.0743010E+003,-3.0076276E+000,-3.0369347E+000,-2.9749076E+000,-2.9629759E+000,-3.0495282E+000,-2.9855784E+000
 6.7527817E+001, 1.0720132E+003,-2.9976044E+002, 1.4008060E+000,-1.6021578E+002,-6.5416755E-002, 2.4611731E+002, 0.0000000E+000, 8.6054662E+002, 8.5948973E+002, 3.4279294E+001, 2.2440945E-002, 0.0000000E+000, 7.1233925E+003,-3.0097198E+000,-3.0381525E+000,-2.9752638E+000,-2.9626625E+000,-3.0511638E+000,-2.9861701E+000
 6.7849480E+001, 1.1125614E+003,-3.1746967E+002, 1.3948079E+000,-1.6263752E+002,-6.3900816E-002, 2.5254071E+002, 0.0000000E+000, 8.7581604E+002, 8.8632584E+002, 3.4279294E+001, 2.2536960E-002, 0.0000000E+000, 7.1880318E+003,-3.0126388E+000,-3.0393835E+000,-2.9753892E+000,-2.9617919E+000,-3.0526953E+000,-2.9865735E+000
 6.8141212E+001, 1.1348031E+003,-3.2844759E+002, 1.3883308E+000,-1.6403539E+002,-6.3873758E-002, 2.6110568E+002, 0.0000000E+000, 9.1918444E+002, 9.0475023E+002, 3.4279294E+001, 2.2638102E-002, 0.0000000E+000, 7.2496502E+003,-3.0137725E+000,-3.0399571E+000,-2.9752468E+000,-2.9617520E+000,-3.0534061E+000,-2.9865466E+000
 6.8432953E+001, 1.1226229E+003,-3.2549110E+002, 1.4067634E+000,-1.6436829E+002,-6.6054449E-002, 2.5650307E+002, 0.0000000E+000, 8.9920140E+002, 8.9060733E+002, 3.4279294E+001, 2.2735433E-002, 0.0000000E+000, 7.3099794E+003,-3.0119209E+000,-3.0416740E+000,-2.9749851E+000,-2.9625892E+000,-3.0529121E+000,-2.9864575E+000
 6.8724686E+001, 1.0846220E+003,-2.9393096E+002, 1.4050970E+000,-1.6414634E+002,-6.7799045E-002, 2.5096403E+002, 0.0000000E+000, 8.6531423E+002, 8.7884599E+002, 3.4279294E+001, 2.2832764E-002, 0.0000000E+000, 7.3681816E+003,-3.0084696E+000,-3.0405974E+000,-2.9748036E+000,-2.9611818E+000,-3.0518929E+000,-2.9865148E+000
 6.9031006E+001, 1.0541713E+003,-2.7055030E+002, 1.3988011E+000,-1.6373362E+002,-6.9399254E-002, 2.4915032E+002, 0.0000000E+000, 8.6465158E+002, 8.7036705E+002, 3.4279294E+001, 2.2931283E-002, 0.0000000E+000, 7.4291631E+003,-3.0061331E+000,-3.0373354E+000,-2.9743567E+000,-2.9588798E+000,-3.0506456E+000,-2.9861228E+000
 6.9351921E+001, 1.0597067E+003,-2.9140182E+002, 1.3948030E+000,-1.6417301E+002,-6.9737486E-002, 2.4322823E+002, 0.0000000E+000, 8.5029900E+002, 8.4868518E+002, 3.4279294E+001, 2.3037407E-002, 0.0000000E+000, 7.4918351E+003,-3.0059963E+000,-3.0357929E+000,-2.9735896E+000,-2.9575614E+000,-3.0497396E+000,-2.9855500E+000
 6.9672829E+001, 1.0933797E+003,-3.0315050E+002, 1.3914680E+000,-1.6548558E+002,-7.0007163E-002, 2.4918652E+002, 0.0000000E+000, 8.6429022E+002, 8.7525159E+002, 3.4279294E+001, 2.3142225E-002, 0.0000000E+000, 7.5554658E+003,-3.0066706E+000,-3.0380277E+000,-2.9729685E+000,-2.9552934E+000,-3.0499414E+000,-2.9853935E+000
 6.9913506E+001, 1.1122031E+003,-3.0575834E+002, 1.3876499E+000,-1.6616956E+002,-7.0317266E-002, 2.5750468E+002, 0.0000000E+000, 8.9590834E+002, 8.9909722E+002, 3.4279294E+001, 2.3236228E-002, 0.0000000E+000, 7.6050678E+003,-3.0069021E+000,-3.0411197E+000,-2.9725962E+000,-2.9543607E+000,-3.0503177E+000,-2.9851491E+000
 7.0234421E+001, 1.0689936E+003,-2.9806668E+002, 1.3813318E+000,-1.6574097E+002,-7.0369746E-002, 2.4662748E+002, 0.0000000E+000, 8.6713981E+002, 8.5312435E+002, 3.4279294E+001, 2.3329399E-002, 0.0000000E+000, 7.6691623E+003,-3.0064063E+000,-3.0424859E+000,-2.9722153E+000,-2.9576780E+000,-3.0498646E+000,-2.9846465E+000
 7.0555328E+001, 1.0229171E+003,-2.7114139E+002, 1.3800632E+000,-1.6522061E+002,-7.0818727E-002, 2.3597224E+002, 0.0000000E+000, 8.2198423E+002, 8.2383660E+002, 3.4279294E+001, 2.3436712E-002, 0.0000000E+000, 7.7298674E+003,-3.0059540E+000,-3.0403632E+000,-2.9722185E+000,-2.9619713E+000,-3.0492776E+000,-2.9848315E+000
 7.0876236E+001, 1.0240553E+003,-2.8020915E+002, 1.3782516E+000,-1.6634207E+002,-7.0733890E-002, 2.3254483E+002, 0.0000000E+000, 8.1264176E+002, 8.1135640E+002, 3.4279294E+001, 2.3546521E-002, 0.0000000E+000, 7.7897954E+003,-3.0066037E+000,-3.0366705E+000,-2.9723838E+000,-2.9632910E+000,-3.0498685E+000,-2.9852649E+000
 7.1140984E+001, 1.0259597E+003,-2.9045777E+002, 1.3776006E+000,-1.6902020E+002,-7.0930281E-002, 2.2750000E+002, 0.0000000E+000, 7.9405297E+002, 7.9528841E+002, 3.4279294E+001, 2.3638861E-002, 0.0000000E+000, 7.8380759E+003,-3.0075025E+000,-3.0354845E+000,-2.9724572E+000,-2.9635169E+000,-3.0510311E+000,-2.9854079E+000
 7.1405739E+001, 1.0642284E+003,-2.9304452E+002, 1.3787682E+000,-1.7222680E+002,-7.1024492E-002, 2.3724171E+002, 0.0000000E+000, 8.2025661E+002, 8.3750651E+002, 3.4279294E+001, 2.3728704E-002, 0.0000000E+000, 7.8878503E+003,-3.0084406E+000,-3.0356335E+000,-2.9726618E+000,-2.9623610E+000,-3.0531522E+000,-2.9858575E+000
 7.1758736E+001, 1.1258954E+003,-3.1996650E+002, 1.3783070E+000,-1.7650488E+002,-7.1019179E-002, 2.4961211E+002, 0.0000000E+000, 8.6742048E+002, 8.8034340E+002, 3.4279294E+001, 2.3833522E-002, 0.0000000E+000, 7.9579196E+003,-3.0096493E+000,-3.0371327E+000,-2.9730841E+000,-2.9598605E+000,-3.0566553E+000,-2.9867238E+000
 7.2011467E+001, 1.1483450E+003,-3.4840356E+002, 1.3712089E+000,-1.8082792E+002,-7.0091999E-002, 2.4816500E+002, 0.0000000E+000, 8.7315675E+002, 8.6857960E+002, 3.4279294E+001, 2.3933904E-002, 0.0000000E+000, 8.0083760E+003,-3.0101567E+000,-3.0400602E+000,-2.9732613E+000,-2.9599342E+000,-3.0583469E+000,-2.9870993E+000
 7.2316391E+001, 1.1849044E+003,-3.5178991E+002, 1.3689266E+000,-1.8383689E+002,-6.9087070E-002, 2.5818614E+002, 0.0000000E+000, 8.9928519E+002, 9.0876358E+002, 3.4279294E+001, 2.4025687E-002, 0.0000000E+000, 8.0710565E+003,-3.0092729E+000,-3.0426006E+000,-2.9732630E+000,-2.9600565E+000,-3.0585841E+000,-2.9872748E+000
 7.2621315E+001, 1.2259400E+003,-3.4624790E+002, 1.3631069E+000,-1.8568653E+002,-6.9295774E-002, 2.7722235E+002, 0.0000000E+000, 9.6217541E+002, 9.7252174E+002, 3.4279294E+001, 2.4128009E-002, 0.0000000E+000, 8.1383242E+003,-3.0073408E+000,-3.0412268E+000,-2.9731832E+000,-2.9601201E+000,-3.0577470E+000,-2.9874067E+000
 7.2918083E+001, 1.2132524E+003,-3.5306416E+002, 1.3675744E+000,-1.8602016E+002,-7.1490796E-002, 2.7300673E+002, 0.0000000E+000, 9.5693726E+002, 9.4847092E+002, 3.4279294E+001, 2.4226738E-002, 0.0000000E+000, 8.2035817E+003,-3.0059508E+000,-3.0399284E+000,-2.9730395E+000,-2.9626774E+000,-3.0562935E+000,-2.9875102E+000
 7.3265259E+001, 1.1435458E+003,-3.3039955E+002, 1.3657485E+000,-1.8498997E+002,-7.2453124E-002, 2.5657224E+002, 0.0000000E+000, 9.0064207E+002, 8.8602179E+002, 3.4279294E+001, 2.4332555E-002, 0.0000000E+000, 8.2756744E+003,-3.0036070E+000,-3.0389963E+000,-2.9725204E+000,-2.9618491E+000,-3.0538704E+000,-2.9867194E+000
 7.3564789E+001, 1.0882366E+003,-2.8301862E+002, 1.3645956E+000,-1.8397739E+002,-7.1763803E-002, 2.4920072E+002, 0.0000000E+000, 8.5436216E+002, 8.7173419E+002, 3.4279294E+001, 2.4442462E-002, 0.0000000E+000, 8.3348341E+003,-3.0000558E+000,-3.0389939E+000,-2.9722036E+000,-2.9598986E+000,-3.0520028E+000,-2.9859915E+000
 7.3864311E+001, 1.1009720E+003,-2.8484490E+002, 1.3631106E+000,-1.8424279E+002,-7.1297355E-002, 2.5634856E+002, 0.0000000E+000, 8.9299641E+002, 8.8952470E+002, 3.4279294E+001, 2.4542288E-002, 0.0000000E+000, 8.3965288E+003,-2.9987514E+000,-3.0396726E+000,-2.9725574E+000,-2.9586953E+000,-3.0521840E+000,-2.9864964E+000
 7.4146629E+001, 1.1213186E+003,-3.0407489E+002, 1.3668426E+000,-1.8524984E+002,-7.3703305E-002, 2.5536523E+002, 0.0000000E+000, 8.8840101E+002, 8.8865228E+002, 3.4279294E+001, 2.4638250E-002, 0.0000000E+000, 8.4542825E+003,-3.0006955E+000,-3.0395394E+000,-2.9730298E+000,-2.9592103E+000,-3.0533511E+000,-2.9870899E+000
 7.4441826E+001, 1.1510933E+003,-3.1962514E+002, 1.3648987E+000,-1.8531144E+002,-7.3980962E-002, 2.6013774E+002, 0.0000000E+000, 9.0015746E+002, 9.0758540E+002, 3.4279294E+001, 2.4731855E-002, 0.0000000E+000, 8.5155833E+003,-3.0027399E+000,-3.0374493E+000,-2.9732630E+000,-2.9588330E+000,-3.0546343E+000,-2.9872877E+000
 7.4763466E+001, 1.1461494E+003,-3.1480460E+002, 1.3621081E+000,-1.8610698E+002,-7.4629162E-002, 2.6122260E+002, 0.0000000E+000, 9.1621236E+002, 9.0774793E+002, 3.4279294E+001, 2.4832975E-002, 0.0000000E+000, 8.5833380E+003,-3.0030159E+000,-3.0377179E+000,-2.9732704E+000,-2.9577838E+000,-3.0548408E+000,-2.9871089E+000
 7.5040459E+001, 1.1091300E+003,-3.1641443E+002, 1.3651893E+000,-1.8774070E+002,-7.4692808E-002, 2.4472631E+002, 0.0000000E+000, 8.5658799E+002, 8.5099171E+002, 3.4279294E+001, 2.4934107E-002, 0.0000000E+000, 8.6378819E+003,-3.0033242E+000,-3.0421222E+000,-2.9732442E+000,-2.9569257E+000,-3.0536826E+000,-2.9869408E+000
 7.5331306E+001, 1.1083488E+003,-3.3390810E+002, 1.3657683E+000,-1.8797843E+002,-7.4814901E-002, 2.3725736E+002, 0.0000000E+000, 8.2978581E+002, 8.2501058E+002, 3.4279294E+001, 2.5032626E-002, 0.0000000E+000, 8.6934174E+003,-3.0044452E+000,-3.0424758E+000,-2.9730786E+000,-2.9574892E+000,-3.0519184E+000,-2.9865299E+000
 7.5643616E+001, 1.1209438E+003,-3.4172603E+002, 1.3666390E+000,-1.8720115E+002,-7.4709141E-002, 2.3702705E+002, 0.0000000E+000, 8.2415824E+002, 8.3033560E+002, 3.4279294E+001, 2.5132116E-002, 0.0000000E+000, 8.7525437E+003,-3.0053939E+000,-3.0397508E+000,-2.9728919E+000,-2.9617099E+000,-3.0501219E+000,-2.9862570E+000
 7.5978783E+001, 1.1766578E+003,-3.4828781E+002, 1.3640021E+000,-1.8797452E+002,-7.5227513E-002, 2.5396913E+002, 0.0000000E+000, 8.7827044E+002, 8.9565341E+002, 3.4279294E+001, 2.5241072E-002, 0.0000000E+000, 8.8200637E+003,-3.0055328E+000,-3.0382956E+000,-2.9730922E+000,-2.9640989E+000,-3.0501265E+000,-2.9868809E+000
 7.6230156E+001, 1.1554728E+003,-3.2877190E+002, 1.3634872E+000,-1.9118764E+002,-7.6099162E-002, 2.5549411E+002, 0.0000000E+000, 8.9616536E+002, 8.9229477E+002, 3.4279294E+001, 2.5335907E-002, 0.0000000E+000, 8.8717086E+003,-3.0047015E+000,-3.0405642E+000,-2.9733319E+000,-2.9642050E+000,-3.0509466E+000,-2.9872787E+000
 7.6512695E+001, 1.1851017E+003,-3.3682945E+002, 1.3640784E+000,-1.9523561E+002,-7.2617007E-002, 2.5953557E+002, 0.0000000E+000, 9.0486950E+002, 9.1386368E+002, 3.4279294E+001, 2.5423255E-002, 0.0000000E+000, 8.9301850E+003,-3.0032183E+000,-3.0420041E+000,-2.9735562E+000,-2.9628480E+000,-3.0521918E+000,-2.9875187E+000
 7.6865860E+001, 1.2500120E+003,-3.7849791E+002, 1.3683833E+000,-2.0039171E+002,-7.0638076E-002, 2.6608300E+002, 0.0000000E+000, 9.2709326E+002, 9.3850314E+002, 3.4279294E+001, 2.5529570E-002, 0.0000000E+000, 9.0049092E+003,-3.0035242E+000,-3.0423359E+000,-2.9737807E+000,-2.9610578E+000,-3.0537659E+000,-2.9881546E+000
 7.7148399E+001, 1.2665915E+003,-3.8169822E+002, 1.3705310E+000,-2.0416953E+002,-7.1530722E-002, 2.7301194E+002, 0.0000000E+000, 9.5072068E+002, 9.5503469E+002, 3.4279294E+001, 2.5637882E-002, 0.0000000E+000, 9.0665644E+003,-3.0050569E+000,-3.0425752E+000,-2.9739353E+000,-2.9610645E+000,-3.0541798E+000,-2.9889752E+000
 7.7459190E+001, 1.1885900E+003,-3.3911275E+002, 1.3664393E+000,-2.0529082E+002,-7.5728425E-002, 2.6264911E+002, 0.0000000E+000, 9.2119353E+002, 9.0812624E+002, 3.4279294E+001, 2.5735212E-002, 0.0000000E+000, 9.1325633E+003,-3.0042428E+000,-3.0463922E+000,-2.9737597E+000,-2.9602298E+000,-3.0527506E+000,-2.9891153E+000
 7.7715591E+001, 1.1514140E+003,-3.1331715E+002, 1.3681928E+000,-2.0495495E+002,-7.6593851E-002, 2.5820657E+002, 0.0000000E+000, 8.9892476E+002, 8.9264006E+002, 3.4279294E+001, 2.5835039E-002, 0.0000000E+000, 9.1857766E+003,-3.0018563E+000,-3.0489131E+000,-2.9735169E+000,-2.9593246E+000,-3.0510903E+000,-2.9889022E+000
 7.8011696E+001, 1.1866100E+003,-3.1586478E+002, 1.3698737E+000,-2.0264247E+002,-7.6803762E-002, 2.7018249E+002, 0.0000000E+000, 9.2847406E+002, 9.3957834E+002, 3.4279294E+001, 2.5919891E-002, 0.0000000E+000, 9.2494143E+003,-3.0012899E+000,-3.0461701E+000,-2.9735055E+000,-2.9609309E+000,-3.0503382E+000,-2.9890912E+000
 7.8307808E+001, 1.1903543E+003,-3.2742153E+002, 1.3684445E+000,-2.0055260E+002,-7.7270872E-002, 2.6869682E+002, 0.0000000E+000, 9.3827424E+002, 9.3236819E+002, 3.4279294E+001, 2.6019717E-002, 0.0000000E+000, 9.3134624E+003,-3.0045981E+000,-3.0403201E+000,-2.9735661E+000,-2.9632107E+000,-3.0509136E+000,-2.9893212E+000
 7.8603912E+001, 1.1903569E+003,-3.3118548E+002, 1.3674618E+000,-2.0024910E+002,-7.7869092E-002, 2.6485663E+002, 0.0000000E+000, 9.2241430E+002, 9.2506853E+002, 3.4279294E+001, 2.6119543E-002, 0.0000000E+000, 9.3762757E+003,-3.0076008E+000,-3.0400657E+000,-2.9736200E+000,-2.9642482E+000,-3.0520929E+000,-2.9897001E+000
 7.8929634E+001, 1.1681487E+003,-3.3215703E+002, 1.3699920E+000,-2.0151416E+002,-7.8237701E-002, 2.5645401E+002, 0.0000000E+000, 8.9750497E+002, 8.9222326E+002, 3.4279294E+001, 2.6224361E-002, 0.0000000E+000, 9.4434964E+003,-3.0073618E+000,-3.0441710E+000,-2.9737928E+000,-2.9629559E+000,-3.0536411E+000,-2.9902245E+000
